id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
litecoin,ltc,Litecoin,https://coin-images.coingecko.com/coins/images/2/large/litecoin.png?1696501400,64.44,4826456988,23,5410946585,233856620,65.4,63.89,-0.6486918874149836,-0.99669,-49671359.11900139,-1.01866,74926333.2334713,84000000.0,84000000.0,410.26,-84.30398,2021-05-10T03:13:07.904Z,1.15,5505.16186,2015-01-14T00:00:00.000Z,,2024-09-01T17:54:59.730Z
near,near,NEAR Protocol,https://coin-images.coingecko.com/coins/images/10365/large/near.jpg?1696510367,3.93,4351892149,24,4650872999,130901501,4.07,3.91,-0.060928995133888275,-1.52622,-58459664.29707241,-1.32551,1107181322.94878,1183246170.6779,,20.44,-80.7875,2022-01-16T22:09:45.873Z,0.526762,645.43564,2020-11-04T16:09:15.137Z,,2024-09-01T17:55:00.029Z
uniswap,uni,Uniswap,https://coin-images.coingecko.com/coins/images/12504/large/uniswap-logo.png?1720676669,5.68,4281513834,25,5680158093,103940904,6.07,5.67,-0.2877636016840759,-4.82187,-212041192.7640643,-4.71878,753766667.0,1000000000.0,1000000000.0,44.92,-87.36996,2021-05-03T05:25:04.822Z,1.03,450.70191,2020-09-17T01:20:38.214Z,,2024-09-01T17:54:51.072Z
wrapped-eeth,weeth,Wrapped eETH,https://coin-images.coingecko.com/coins/images/33033/large/weETH.png?1701438396,2581.82,3998606472,26,3998606472,13513931,2641.07,2562.32,-39.72969359380204,-1.5155,-64254188.17754507,-1.5815,1548754.3354535,1548754.3354535,,4196.87,-38.5645,2024-03-13T08:29:59.938Z,2231.18,15.56102,2024-01-08T03:35:28.624Z,,2024-09-01T17:54:51.141Z
kaspa,kas,Kaspa,https://coin-images.coingecko.com/coins/images/25751/large/kaspa-icon-exchanges.png?1696524837,0.159425,3919375306,27,3919476781,32266185,0.164667,0.158219,-0.004655280426869913,-2.83719,-110762343.30471706,-2.74835,24589100148.0088,24589736777.2902,28704026601.0,0.207411,-23.2697,2024-08-01T00:40:47.164Z,0.00017105,92941.50104,2022-05-26T14:42:59.316Z,,2024-09-01T17:54:59.204Z
matic-network,matic,Polygon,https://coin-images.coingecko.com/coins/images/4713/large/polygon.png?1698233745,0.406097,3768344071,28,4059427965,163411985,0.422194,0.403689,-0.012143907832484592,-2.90357,-113663846.85881042,-2.92797,9282943566.203985,10000000000.0,10000000000.0,2.92,-86.09603,2021-12-27T02:08:34.307Z,0.00314376,12797.81399,2019-05-10T00:00:00.000Z,"{'times': 153.4093206281393, 'currency': 'usd', 'percentage': 15340.932062813932}",2024-09-01T17:54:48.352Z
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,7.3,3415401020,29,3800651435,48513265,7.57,7.24,-0.17238083090936662,-2.3081,-87093024.20163107,-2.4866,469300624.071087,522236797.311626,,700.65,-98.96227,2021-05-10T16:05:53.653Z,2.87,153.77998,2023-09-22T00:29:57.369Z,,2024-09-01T17:54:59.392Z
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,168.33,3104390443,31,3104390443,58490111,171.68,164.61,-3.1277683800293516,-1.82422,-58512390.313734055,-1.84996,18446744.0737096,18446744.0737096,,542.33,-68.95743,2018-01-09T00:00:00.000Z,0.216177,77776.93347,2015-01-14T00:00:00.000Z,,2024-09-01T17:55:00.432Z
pepe,pepe,Pepe,https://coin-images.coingecko.com/coins/images/29850/large/pepe-token.jpeg?1696528776,7.39e-06,3101402654,30,3101402654,606151664,7.67e-06,7.27e-06,-1.59803869855e-07,-2.11706,-68509191.8418665,-2.16123,420690000000000.0,420690000000000.0,420690000000000.0,1.717e-05,-57.04919,2024-05-27T08:30:07.709Z,5.5142e-08,13270.85133,2023-04-18T02:14:41.591Z,,2024-09-01T17:55:00.976Z
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/aptos_round.png?1696525528,6.21,3011032365,32,6902602790,127743718,6.52,6.17,-0.2074376059047882,-3.23363,-97937097.54044533,-3.15015,485865814.21311,1113816896.87398,,19.92,-68.89207,2023-01-26T14:25:17.390Z,3.08,101.20892,2022-12-29T21:35:14.796Z,,2024-09-01T17:54:57.451Z
fetch-ai,fet,Artificial Superintelligence Alliance,https://coin-images.coingecko.com/coins/images/5681/large/ASI.png?1719827289,1.16,2922224548,33,3049191475,302349230,1.21,1.13,-0.004665594690077991,-0.40078,-6938498.120104313,-0.23688,2521012371.0,2630547141.0,2630547141.0,3.45,-66.52122,2024-03-28T17:21:18.050Z,0.00816959,14055.00872,2020-03-13T02:24:18.347Z,"{'times': 12.373157406999251, 'currency': 'usd', 'percentage': 1237.315740699925}",2024-09-01T17:54:58.254Z
ethena-usde,usde,Ethena USDe,https://coin-images.coingecko.com/coins/images/33613/large/USDE.png?1716355685,0.998872,2805265497,34,2804766105,42692985,1.002,0.996421,-0.000450468295039475,-0.04508,-29331807.146524906,-1.03478,2808683724.82367,2808183724.82367,,1.032,-3.20218,2023-12-20T15:38:34.596Z,0.965354,3.48875,2024-04-13T20:11:19.603Z,,2024-09-01T17:54:57.403Z
first-digital-usd,fdusd,First Digital USD,https://coin-images.coingecko.com/coins/images/31079/large/firstfigital.jpeg?1696529912,1.0,2798666222,35,2798666222,2342729305,1.006,0.992884,0.00169454,0.1697,7559999.0,0.27086,2799054880.66,2799054880.66,,1.089,-8.08628,2024-05-20T19:42:15.377Z,0.942129,6.19889,2023-08-17T21:55:41.478Z,,2024-09-01T17:54:58.050Z
stellar,xlm,Stellar,https://coin-images.coingecko.com/coins/images/100/large/Stellar_symbol_black_RGB.png?1696501482,0.090566,2668506052,36,4521571467,35653205,0.092601,0.090191,-0.00155962287460773,-1.69294,-46737558.590909004,-1.7213,29509667607.8153,50001786946.5427,50001786946.5427,0.875563,-89.67057,2018-01-03T00:00:00.000Z,0.00047612,18895.2179,2015-03-05T00:00:00.000Z,,2024-09-01T17:54:54.258Z
ethereum-classic,etc,Ethereum Classic,https://coin-images.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1696501717,17.94,2663744376,37,3777778454,67273068,18.4,17.86,-0.30345144277548286,-1.66357,-41538601.25473547,-1.53546,148566398.688475,210700000.0,210700000.0,167.09,-89.28677,2021-05-06T18:34:22.133Z,0.615038,2810.42869,2016-07-25T00:00:00.000Z,"{'times': 38.861090481963245, 'currency': 'usd', 'percentage': 3886.1090481963242}",2024-09-01T17:54:57.649Z
okb,okb,OKB,https://coin-images.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1696505053,36.38,2182036551,38,8581138232,2474051,37.15,35.95,-0.31142832929211295,-0.84888,-19947843.812334538,-0.9059,60000000.0,235957685.3,300000000.0,73.8,-50.78729,2024-03-14T00:30:12.502Z,0.580608,6155.61941,2019-01-14T00:00:00.000Z,,2024-09-01T17:55:00.060Z
blockstack,stx,Stacks,https://coin-images.coingecko.com/coins/images/2069/large/Stacks_Logo_png.png?1709979332,1.45,2153056260,39,2637109738,25120199,1.54,1.45,-0.07773501983669506,-5.08648,-105552619.59532881,-4.67335,1484297837.38618,1818000000.0,1818000000.0,3.86,-62.37565,2024-04-01T12:34:58.342Z,0.04559639,3088.68715,2020-03-13T02:29:26.415Z,"{'times': 11.087760813764309, 'currency': 'usd', 'percentage': 1108.7760813764307}",2024-09-01T17:54:56.415Z
crypto-com-chain,cro,Cronos,https://coin-images.coingecko.com/coins/images/7310/large/cro_token_logo.png?1696507599,0.07915,2131299799,40,2375412974,4739824,0.081623,0.078786,-0.001115172339225368,-1.38936,-26819852.872809887,-1.24274,26917001241.416,30000000000.0,,0.965407,-91.78504,2021-11-24T15:53:54.855Z,0.0121196,554.37684,2019-02-08T00:00:00.000Z,,2024-09-01T17:54:58.431Z
sui,sui,Sui,https://coin-images.coingecko.com/coins/images/26375/large/sui_asset.jpeg?1696525453,0.786613,2105212934,41,7855378397,119379469,0.808021,0.779039,-0.001621964687992694,-0.20577,62222204.0,3.04564,2679963749.63389,10000000000.0,10000000000.0,2.17,-63.91226,2024-03-27T17:46:02.608Z,0.364846,114.74491,2023-10-19T10:40:30.078Z,,2024-09-01T17:55:02.014Z
immutable-x,imx,Immutable,https://coin-images.coingecko.com/coins/images/17233/large/immutableX-symbol-BLK-RGB.png?1696516787,1.32,2072925600,42,2635926871,62988964,1.38,1.28,-0.02680505161530311,-1.99236,-33685323.73458624,-1.59903,1572824817.3898141,2000000000.0,2000000000.0,9.52,-86.06574,2021-11-26T01:03:01.536Z,0.378055,250.88384,2022-12-31T07:36:37.649Z,,2024-09-01T17:55:00.277Z
filecoin,fil,Filecoin,https://coin-images.coingecko.com/coins/images/12817/large/filecoin.png?1696512609,3.41,1984004090,43,6674718911,157230059,3.59,3.39,-0.13589050954042303,-3.8354,-76773955.88602543,-3.72548,582591698.0,1959993855.0,1959993855.0,236.84,-98.56345,2021-04-01T13:29:41.564Z,2.64,28.82862,2022-12-16T22:45:28.552Z,,2024-09-01T17:54:58.083Z
bittensor,tao,Bittensor,https://coin-images.coingecko.com/coins/images/28452/large/ARUsPeNQ_400x400.jpeg?1696527447,270.64,1977162142,44,5675442875,48237482,282.81,268.31,-9.97777088578988,-3.5557,-67595538.09463263,-3.3058,7315800.0,21000000.0,21000000.0,757.6,-64.29089,2024-03-07T18:45:36.466Z,30.83,777.50329,2023-05-14T08:57:53.732Z,,2024-09-01T17:54:56.316Z
render-token,render,Render,https://coin-images.coingecko.com/coins/images/11636/large/rndr.png?1696511529,4.94,1935488026,45,2624742375,92483717,5.11,4.91,-0.05004405744519236,-1.0025,-20543141.808178663,-1.05025,392459381.455492,532219654.735492,,13.53,-63.48578,2024-03-17T16:30:24.636Z,0.03665669,13382.08797,2020-06-16T13:22:25.900Z,,2024-09-01T17:55:01.260Z
mantle,mnt,Mantle,https://coin-images.coingecko.com/coins/images/30980/large/token-logo.png?1696529819,0.587917,1920658553,46,3656493049,61980719,0.607034,0.584264,-0.013093536385826332,-2.17859,-46502112.621008396,-2.36392,3266841707.83684,6219316794.99,6219316794.99,1.54,-61.87341,2024-04-08T09:45:25.482Z,0.307978,90.48755,2023-10-18T02:50:46.942Z,,2024-09-01T17:54:59.965Z
aave,aave,Aave,https://coin-images.coingecko.com/coins/images/12645/large/aave-token-round.png?1720472354,123.46,1840339585,47,1972712743,198046854,130.6,122.84,-6.059342990499189,-4.67819,-90353151.49024367,-4.67983,14926366.483269745,16000000.0,16000000.0,661.69,-81.42191,2021-05-18T21:19:59.514Z,26.02,372.38478,2020-11-05T09:20:11.928Z,,2024-09-01T17:54:55.745Z
arbitrum,arb,Arbitrum,https://coin-images.coingecko.com/coins/images/16547/large/arb.jpg?1721358242,0.499397,1744983156,48,4991186101,107134788,0.514281,0.497946,-0.009423059537885973,-1.85194,-30911997.06392479,-1.74064,3496129217.0,10000000000.0,10000000000.0,2.39,-79.12835,2024-01-12T12:29:59.231Z,0.431578,15.59722,2024-08-05T11:35:54.024Z,,2024-09-01T17:54:55.905Z
hedera-hashgraph,hbar,Hedera,https://coin-images.coingecko.com/coins/images/3688/large/hbar.png?1696504364,0.04833502,1731506931,49,2413148863,29112678,0.050305,0.0481992,-0.001459247701534453,-2.93055,-54612839.70814729,-3.05762,35876504721.7753,50000000000.0,50000000000.0,0.569229,-91.52861,2021-09-15T10:40:28.318Z,0.00986111,389.00805,2020-01-02T17:30:24.852Z,,2024-09-01T17:54:58.791Z
cosmos,atom,Cosmos Hub,https://coin-images.coingecko.com/coins/images/1481/large/cosmos_hub.png?1696502525,4.43,1730489490,50,1731559906,138054709,4.56,4.42,-0.09370785663241055,-2.07045,-34584101.01042032,-1.95936,390688369.813272,390930035.085365,,44.45,-90.04035,2022-01-17T00:34:41.497Z,1.16,281.60738,2020-03-13T02:27:44.591Z,"{'times': 43.3226278950849, 'currency': 'usd', 'percentage': 4332.26278950849}",2024-09-01T17:54:57.802Z
vechain,vet,VeChain,https://coin-images.coingecko.com/coins/images/1167/large/VET_Token_Icon.png?1710013505,0.02105589,1704633098,51,1809876800,22727419,0.02189827,0.02075814,-0.000639642216862954,-2.94827,-49876816.353146076,-2.84278,80985041177.0,85985041177.0,86712634466.0,0.280991,-92.50823,2021-04-19T01:08:21.675Z,0.00191713,998.05604,2020-03-13T02:29:59.652Z,"{'times': 1.983498238017915, 'currency': 'eth', 'percentage': 198.3498238017915}",2024-09-01T17:55:02.953Z
optimism,op,Optimism,https://coin-images.coingecko.com/coins/images/25244/large/Optimism.png?1696524385,1.39,1643250972,52,5942851286,103191891,1.43,1.38,-0.035014850170350886,-2.4631,-41869770.72677231,-2.48467,1187596466.0,4294967296.0,4294967296.0,4.84,-71.45658,2024-03-06T08:35:50.817Z,0.402159,243.82696,2022-06-18T20:54:52.178Z,,2024-09-01T17:55:00.506Z
injective-protocol,inj,Injective,https://coin-images.coingecko.com/coins/images/12882/large/Secondary_Symbol.png?1696512670,16.7,1629171075,53,1667059634,63392496,17.36,16.49,-0.39734634510755384,-2.32404,-38288316.81262946,-2.29621,97727222.33,100000000.0,,52.62,-68.32527,2024-03-14T15:06:22.124Z,0.657401,2435.35647,2020-11-03T16:19:30.576Z,,2024-09-01T17:54:59.124Z
maker,mkr,Maker,https://coin-images.coingecko.com/coins/images/1364/large/Mark_Maker.png?1696502423,1725.04,1604852063,54,1686048784,51476441,1761.11,1706.48,-24.744890542036273,-1.41417,-22898559.30210018,-1.40676,930550.290918776,977631.036950888,1005577.0,6292.31,-72.63004,2021-05-03T21:54:29.333Z,168.36,922.94422,2020-03-16T20:52:36.527Z,,2024-09-01T17:54:59.864Z
whitebit,wbt,WhiteBIT Coin,https://coin-images.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,10.82,1563558579,55,3753911419,4031329,10.9,10.78,-0.06218641613185305,-0.57124,-5556011.2192082405,-0.35409,144118517.10815412,346010795.0,400000000.0,14.64,-25.93514,2022-10-28T12:32:18.119Z,3.06,254.26264,2023-02-13T19:01:21.899Z,,2024-09-01T17:54:59.955Z
binance-peg-weth,weth,Binance-Peg WETH,https://coin-images.coingecko.com/coins/images/39580/large/weth.png?1723006716,2463.0,1489868902,56,1489868902,23893778,2519.15,2452.7,-38.57045225836282,-1.54185,-20290994.89688754,-1.34363,604999.999959841,604999.999959841,,2808.56,-12.31059,2024-08-24T16:52:46.091Z,2322.58,6.03795,2024-08-08T00:37:09.529Z,,2024-09-01T17:54:56.042Z
dogwifcoin,wif,dogwifhat,https://coin-images.coingecko.com/coins/images/33566/large/dogwifhat.jpg?1702499428,1.45,1441671288,57,1441671288,273232473,1.53,1.42,-0.06036680582096454,-4.00859,-59887228.44458842,-3.98834,998926392.0,998926392.0,998926392.0,4.83,-70.10122,2024-03-31T09:34:58.366Z,0.00155464,92703.13709,2023-12-13T07:13:50.873Z,,2024-09-01T17:54:57.022Z
rocket-pool-eth,reth,Rocket Pool ETH,https://coin-images.coingecko.com/coins/images/20764/large/reth.png?1696520159,2761.44,1366521328,58,1366521328,11032125,2822.97,2739.96,-33.963584895831445,-1.21498,-16229075.820546865,-1.17368,495201.738285079,495201.738285079,,4814.31,-42.7293,2021-12-01T08:03:50.749Z,887.26,210.752,2022-06-18T20:55:45.957Z,,2024-09-01T17:55:01.040Z
arweave,ar,Arweave,https://coin-images.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1696504946,20.84,1362342374,59,1362342374,25908966,21.85,20.68,-0.4853296877833131,-2.27551,-33350567.253566265,-2.38953,65454185.5381511,65454185.5381511,66000000.0,89.24,-76.49496,2021-11-05T04:14:42.689Z,0.298788,6919.95208,2020-01-31T06:47:36.543Z,"{'times': 27.16632235966804, 'currency': 'usd', 'percentage': 2716.6322359668043}",2024-09-01T17:54:56.031Z
bitget-token,bgb,Bitget Token,https://coin-images.coingecko.com/coins/images/11610/large/icon_colour.png?1696511504,0.965237,1350935202,60,1929906054,23497119,0.984044,0.964603,-0.016165863481668707,-1.64722,-21815624.974192858,-1.58919,1400001000.0,2000000000.0,2000000000.0,1.48,-34.77474,2024-06-01T03:50:55.951Z,0.0142795,6656.88666,2020-06-25T04:17:05.895Z,,2024-09-01T17:54:56.052Z
the-graph,grt,The Graph,https://coin-images.coingecko.com/coins/images/13397/large/Graph_Token.png?1696513159,0.14049,1338435857,61,1512175123,23864659,0.146055,0.140049,-0.004018066465802134,-2.78052,-38022320.02184248,-2.76233,9548531509.16547,10788004319.0,10788004319.0,2.84,-95.06782,2021-02-12T07:28:45.775Z,0.052051,169.25133,2022-11-22T10:05:03.503Z,,2024-09-01T17:55:02.256Z
thorchain,rune,THORChain,https://coin-images.coingecko.com/coins/images/6595/large/Rune200x200.png?1696506946,3.87,1292825702,62,1595659695,151824691,3.93,3.81,-0.016239103266467048,-0.41835,-4363159.731862783,-0.33636,335254271.0,413784880.0,500000000.0,20.87,-81.52561,2021-05-19T00:30:09.436Z,0.00851264,45187.44867,2019-09-28T00:00:00.000Z,"{'times': 100.72194653210882, 'currency': 'usd', 'percentage': 10072.194653210881}",2024-09-01T17:55:02.632Z
mantle-staked-ether,meth,Mantle Staked Ether,https://coin-images.coingecko.com/coins/images/33345/large/symbol_transparent_bg.png?1701697066,2569.96,1246465088,63,1246470261,6023480,2629.67,2552.06,-28.682945034769546,-1.10377,-16906883.787953377,-1.33823,485495.574136713,485497.588758332,,4729.53,-45.73357,2024-03-27T05:26:27.333Z,2142.02,19.81915,2023-12-18T10:41:32.686Z,,2024-09-01T17:54:59.739Z
helium,hnt,Helium,https://coin-images.coingecko.com/coins/images/4284/large/Helium_HNT.png?1696504894,7.14,1207674688,64,1590660490,18313715,7.27,6.87,0.088484,1.25543,14420619.0,1.20851,169307942.969225,223000000.0,223000000.0,54.88,-86.9386,2021-11-12T23:08:25.301Z,0.113248,6229.23534,2020-04-18T00:19:10.902Z,,2024-09-01T17:54:59.002Z
floki,floki,FLOKI,https://coin-images.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,0.00012089,1169332308,65,1206709179,194062690,0.00012598,0.0001194,-4.36121472803e-06,-3.48186,-40784778.82225275,-3.37032,9690257834666.0,10000000000000.0,10000000000000.0,0.00034495,-64.95354,2024-06-05T07:25:59.137Z,8.428e-08,143341.87867,2021-07-06T01:11:20.438Z,,2024-09-01T17:54:58.529Z
theta-token,theta,Theta Network,https://coin-images.coingecko.com/coins/images/2538/large/theta-token-logo.png?1696503349,1.17,1165739124,66,1165739124,12401868,1.21,1.16,-0.019355775324204183,-1.62949,-21090731.02969408,-1.77706,1000000000.0,1000000000.0,1000000000.0,15.72,-92.58803,2021-04-16T13:15:11.190Z,0.04039979,2784.02788,2020-03-13T02:24:16.483Z,"{'times': 6.7899074923744935, 'currency': 'usd', 'percentage': 678.9907492374493}",2024-09-01T17:54:50.137Z
bonk,bonk,Bonk,https://coin-images.coingecko.com/coins/images/28600/large/bonk.jpg?1696527587,1.678e-05,1164078253,67,1567076497,76381615,1.742e-05,1.66e-05,-4.19603303213e-07,-2.4394,-29239763.039450884,-2.45029,69474461693558.484,93526183276778.0,93526183276778.0,4.547e-05,-63.11017,2024-03-04T17:05:29.594Z,8.6142e-08,19372.54153,2022-12-29T22:48:46.755Z,,2024-09-01T17:54:56.357Z
fantom,ftm,Fantom,https://coin-images.coingecko.com/coins/images/4001/large/Fantom_round.png?1696504642,0.408755,1144729779,68,1296358927,127452533,0.427383,0.401357,-0.013538626173065447,-3.20598,-37587518.98039317,-3.17914,2803634835.52659,3175000000.0,3175000000.0,3.46,-88.20459,2021-10-28T05:19:39.845Z,0.00190227,21345.5851,2020-03-13T02:25:38.280Z,"{'times': 12.625150781759244, 'currency': 'usd', 'percentage': 1262.5150781759244}",2024-09-01T17:54:59.604Z
solv-btc,solvbtc,Solv Protocol SolvBTC,https://coin-images.coingecko.com/coins/images/36800/large/solvBTC.png?1719810684,57823.0,1115020605,69,1115069464,460446,59066.0,57582.0,-949.5686476314586,-1.61568,-11474547.486687422,-1.01861,19283.5073667535,19284.3523342792,21000000.0,70898.0,-18.48128,2024-06-05T16:15:24.629Z,49058.0,17.80988,2024-08-05T06:28:45.311Z,,2024-09-01T17:53:34.129Z
algorand,algo,Algorand,https://coin-images.coingecko.com/coins/images/4380/large/download.png?1696504978,0.119757,982854064,70,982854068,38833351,0.124656,0.11939,-0.003835223669530486,-3.10314,-31896226.948081493,-3.14326,8227594229.02178,8227594263.95396,10000000000.0,3.56,-96.63981,2019-06-20T14:51:19.480Z,0.087513,36.73504,2023-09-11T19:42:08.247Z,"{'times': -0.9501014445284977, 'currency': 'usd', 'percentage': -95.01014445284977}",2024-09-01T17:54:57.591Z
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,0.728689,980848109,71,7265541545,60354646,0.746962,0.718407,-0.010051009370209751,-1.36056,-15467630.192046285,-1.55248,1350000000.0,10000000000.0,10000000000.0,2.0,-63.66764,2024-01-31T15:02:47.304Z,0.457464,58.84353,2024-02-21T18:31:05.083Z,,2024-09-01T17:54:59.976Z
gatechain-token,gt,Gate,https://coin-images.coingecko.com/coins/images/8183/large/gate.png?1696508395,7.41,965999124,72,2223084867,779713,7.5,7.34,-0.06897917019748334,-0.92223,-8635221.473872662,-0.886,130359277.55886991,300000000.0,,12.94,-42.72177,2021-05-12T11:39:16.531Z,0.25754,2778.33439,2020-03-13T02:18:02.481Z,,2024-09-01T17:54:58.520Z
kucoin-shares,kcs,KuCoin,https://coin-images.coingecko.com/coins/images/1047/large/sa9z79.png?1696502152,8.17,964148408,73,1168466132,38944,8.33,8.15,-0.10614144204377318,-1.28226,-10892443.753162146,-1.11713,117971705.288477,142971705.288477,,28.83,-71.65503,2021-12-01T15:09:35.541Z,0.342863,2283.40746,2019-02-07T00:00:00.000Z,,2024-09-01T17:54:59.262Z
